baseline_ns,cam5,cam6
10420314217436,10420314217436,10420315023046
10420341639291,10420341639291,10420346611813
10420341639291,10420341639291,10420346611813
10420341639291,10420341639291,10420346611813,10420347112158
10420341639291,10420341639291,10420346611813,10420347112158
10420341639291,10420341639291,10420346611813,10420347112158
10420346611813,10420346611813,10420347112158
10420346611813,10420346611813,10420347112158
10420374657198,10420374657198,10420379818872
10420374657198,10420374657198,10420379818872
10420374657198,10420374657198,10420379624131,10420379818872
10420374657198,10420374657198,10420379624131,10420379818872
10420374657198,10420374657198,10420379624131,10420379818872
10420379624131,10420379624131,10420379818872
10420379624131,10420379624131,10420379818872
10420407904659,10420407904659,10420413737103
10420407904659,10420407904659,10420413737103
10420407904659,10420407904659,10420412599048,10420413737103
10420407904659,10420407904659,10420412599048,10420413737103
10420407904659,10420407904659,10420412599048,10420413737103
10420412599048,10420412599048,10420413737103
10420412599048,10420412599048,10420413737103
10420440755658,10420440755658,10420445199095
10420440755658,10420440755658,10420445199095
10420440755658,10420440755658,10420445199095,10420446643593
10420445199095,10420445199095,10420446643593
10420445199095,10420445199095,10420446643593
10420475130273,10420475130273,10420478845080
10420475130273,10420475130273,10420478845080
10420475130273,10420475130273,10420478845080,10420481120147
10420475130273,10420475130273,10420481120147
10420512057944,10420512057944,10420513085280
10420512057944,10420512057944,10420513085280
10420512057944,10420512057944,10420513085280
10420512057944,10420512057944,10420513085280
10420541216594,10420541216594,10420545514103
10420541216594,10420541216594,10420545514103
10420541216594,10420541216594,10420545514103,10420547225041
10420541216594,10420541216594,10420545514103,10420547225041
10420541216594,10420541216594,10420545514103,10420547225041
10420545514103,10420545514103,10420547225041
10420545514103,10420545514103,10420547225041
10420574055634,10420574055634,10420578508251
10420574055634,10420574055634,10420578508251
10420574055634,10420574055634,10420578508251,10420579993060
10420574055634,10420574055634,10420578508251,10420579993060
10420574055634,10420574055634,10420578508251,10420579993060
10420578508251,10420578508251,10420579993060
10420578508251,10420578508251,10420579993060
10420607405461,10420607405461,10420613462795
10420607405461,10420607405461,10420613462795
10420607405461,10420607405461,10420613462795,10420614216172
10420607405461,10420607405461,10420613462795,10420614216172
10420607405461,10420607405461,10420613462795,10420614216172
10420607405461,10420607405461,10420613462795
10420607405461,10420607405461,10420613462795
10420641267644,10420641267644,10420645693602
10420641267644,10420641267644,10420645693602
10420641267644,10420641267644,10420647402249,10420645693602
10420641267644,10420641267644,10420647402249,10420645693602
10420641267644,10420641267644,10420647402249,10420645693602
10420645693602,10420647402249,10420645693602
10420645693602,10420647402249,10420645693602
10420674060752,10420674060752,10420680611396
10420674060752,10420674060752,10420680611396
10420674060752,10420674060752,10420680611396,10420680725072
10420674060752,10420674060752,10420680611396,10420680725072
10420674060752,10420674060752,10420680611396,10420680725072
10420680611396,10420680611396,10420680725072
10420680611396,10420680611396,10420680725072
10420709519478,10420709519478,10420713494052
10420709519478,10420709519478,10420713494052
10420709519478,10420709519478,10420712133545,10420713494052
10420709519478,10420709519478,10420712133545,10420713494052
10420709519478,10420709519478,10420712133545,10420713494052
10420709519478,10420709519478,10420713494052
10420709519478,10420709519478,10420713494052
10420745316595,10420745316595,10420747026454
10420745316595,10420745316595,10420747026454
10420745316595,10420745316595,10420747026454
10420745316595,10420745316595,10420747026454
10420773940957,10420773940957,10420780558367
10420773940957,10420773940957,10420780558367
10420773940957,10420773940957,10420778714725,10420780558367
10420773940957,10420773940957,10420778714725,10420780558367
10420773940957,10420773940957,10420778714725,10420780558367
10420778714725,10420778714725,10420780558367
10420778714725,10420778714725,10420780558367
10420807208088,10420807208088,10420813605499
10420807208088,10420807208088,10420813605499
10420807208088,10420807208088,10420812005255,10420813605499
10420807208088,10420807208088,10420812005255,10420813605499
10420807208088,10420807208088,10420812005255,10420813605499
10420812005255,10420812005255,10420813605499
10420812005255,10420812005255,10420813605499
10420840671570,10420840671570,10420845292295
10420840671570,10420840671570,10420845292295
10420840671570,10420840671570,10420847364765,10420845292295
10420840671570,10420840671570,10420847364765,10420845292295
10420840671570,10420840671570,10420847364765,10420845292295
10420845292295,10420847364765,10420845292295
10420845292295,10420847364765,10420845292295
10420874185970,10420874185970,10420881403347
10420874185970,10420874185970,10420881403347
10420874185970,10420874185970,10420881403347,10420881106233
10420874185970,10420874185970,10420881403347,10420881106233
10420874185970,10420874185970,10420881403347,10420881106233
10420881106233,10420881403347,10420881106233
10420881106233,10420881403347,10420881106233
10420907400155,10420907400155,10420913644356
10420907400155,10420907400155,10420913644356
10420907400155,10420907400155,10420917950181,10420913644356
10420907400155,10420907400155,10420917950181,10420913644356
10420907400155,10420907400155,10420917950181,10420913644356
10420913644356,10420917950181,10420913644356
10420913644356,10420917950181,10420913644356
10420940719486,10420940719486,10420947261445
10420940719486,10420940719486,10420947261445
10420940719486,10420940719486,10420946791423,10420947261445
10420940719486,10420940719486,10420946791423,10420947261445
10420940719486,10420940719486,10420946791423,10420947261445
10420946791423,10420946791423,10420947261445
10420946791423,10420946791423,10420947261445
10420974826017,10420974826017,10420979722139
10420974826017,10420974826017,10420979722139
10420974826017,10420974826017,10420978801867,10420979722139
10420974826017,10420974826017,10420978801867,10420979722139
10420974826017,10420974826017,10420978801867,10420979722139
10420978801867,10420978801867,10420979722139
10420978801867,10420978801867,10420979722139
10421007284280,10421007284280,10421015168646
10421007284280,10421007284280,10421015168646
10421007284280,10421007284280,10421015168646,10421020132531
10421007284280,10421007284280,10421015168646,10421020132531
10421007284280,10421007284280,10421015168646,10421020132531
10421015168646,10421015168646,10421020132531
10421015168646,10421015168646,10421020132531
10421040681090,10421040681090,10421046083475
10421040681090,10421040681090,10421046083475
10421040681090,10421040681090,10421045469468,10421046083475
10421040681090,10421040681090,10421045469468,10421046083475
10421040681090,10421040681090,10421045469468,10421046083475
10421045469468,10421045469468,10421046083475
10421045469468,10421045469468,10421046083475
10421074318627,10421074318627,10421079392667
10421074318627,10421074318627,10421079392667
10421074318627,10421074318627,10421079392667,10421078648406
10421078648406,10421079392667,10421078648406
10421078648406,10421079392667,10421078648406
10421107822744,10421107822744,10421111874498
10421107822744,10421107822744,10421111874498
10421107822744,10421107822744,10421111874498,10421113488445
10421111874498,10421111874498,10421113488445
10421111874498,10421111874498,10421113488445
10421140699462,10421140699462,10421146016875
10421140699462,10421140699462,10421146016875
10421140699462,10421140699462,10421146016875,10421146076692
10421146016875,10421146016875,10421146076692
10421146016875,10421146016875,10421146076692
10421173796501,10421173796501,10421179187886
10421173796501,10421173796501,10421179187886
10421173796501,10421173796501,10421179187886,10421182994206
10421179187886,10421179187886,10421182994206
10421179187886,10421179187886,10421182994206
10421208316095,10421208316095,10421212140178
10421208316095,10421208316095,10421212140178
10421208316095,10421208316095,10421212140178,10421213840344
10421212140178,10421212140178,10421213840344
10421212140178,10421212140178,10421213840344
10421240767640,10421240767640,10421246711171
10421240767640,10421240767640,10421246711171
10421240767640,10421240767640,10421246711171,10421247035148
10421240767640,10421240767640,10421246711171
10421240767640,10421240767640,10421246711171
10421274625220,10421274625220,10421279517645
10421274625220,10421274625220,10421284354208,10421279517645
10421279517645,10421284354208,10421279517645
10421279517645,10421284354208,10421279517645
10421307494036,10421307494036,10421312877661
10421307494036,10421307494036,10421312877661
10421307494036,10421307494036,10421312877661,10421312930770
10421307494036,10421307494036,10421312930770
10421340656001,10421340656001,10421347956351
10421340656001,10421340656001,10421347956351
10421340656001,10421340656001,10421347956351,10421353164194
10421347956351,10421347956351,10421353164194
10421347956351,10421347956351,10421353164194
10421373597684,10421373597684,10421379521144
10421373597684,10421373597684,10421379521144
10421373597684,10421373597684,10421379521144,10421383338608
10421373597684,10421373597684,10421379521144
10421373597684,10421373597684,10421379521144
10421407386938,10421407386938,10421415089448
10421407386938,10421407386938,10421412796059,10421415089448
10421412796059,10421412796059,10421415089448
10421412796059,10421412796059,10421415089448
10421441015645,10421441015645,10421447083349
10421441015645,10421441015645,10421447083349
10421441015645,10421441015645,10421447083349,10421445227305
10421445227305,10421447083349,10421445227305
10421445227305,10421447083349,10421445227305
10421473670641,10421473670641,10421479872367
10421473670641,10421473670641,10421479872367
10421473670641,10421473670641,10421479872367,10421479846325
